23,0,0.625,70,,0,0
23,0.625,0,70,,0,0
23,1.25,0,70,,0,0
23,1.875,0,70,,0,0
-4,2.5,2.5,-1,0,1,0
-1,2.5,1.24,-1,5,1,0
47,2.5,1.54947916666667,61,,1,0
54,2.5,1.54947916666667,61,,1,0
59,2.5,1.56770833333333,60,,1,0
68,2.5,0.30859375,69,,1,0
70,2.8125,0.291666666666667,64,,1,0
73,3.125,0.2890625,65,,1,0
66,3.4375,0.29296875,64,,1,0
-1,3.75,1.24,-1,5,1,0
68,3.75,0.29296875,67,,1,0
49,4.0625,0.92578125,56,,1,0
56,4.0625,0.92578125,56,,1,0
61,4.0625,0.92578125,61,,1,0
70,4.0625,0.290364583333333,64,,1,0
73,4.375,0.2890625,65,,1,0
66,4.6875,0.290364583333333,64,,1,0
-4,5,2.5,-1,0,2,0
-1,5,1.24,-1,5,2,0
51,5,1.55338541666667,61,,2,0
58,5,1.55338541666667,61,,2,0
63,5,1.57161458333333,66,,2,0
68,5,0.3125,69,,2,0
70,5.3125,0.291666666666667,64,,2,0
73,5.625,0.2890625,65,,2,0
75,5.9375,0.29296875,64,,2,0
-1,6.25,1.24,-1,5,2,0
68,6.25,0.29296875,67,,2,0
54,6.5625,0.92578125,56,,2,0
61,6.5625,0.92578125,61,,2,0
70,6.5625,0.290364583333333,64,,2,0
63,6.875,0.2890625,56,,2,0
66,7.1875,0.290364583333333,64,,2,0
-4,7.5,2.5,-1,0,3,0
-1,7.5,1.24,-1,5,3,0
47,7.5,1.55338541666667,61,,3,0
54,7.5,1.55338541666667,61,,3,0
59,7.5,1.57161458333333,68,,3,0
68,7.5,0.3125,69,,3,0
70,7.8125,0.291666666666666,64,,3,0
73,8.125,0.2890625,65,,3,0
66,8.4375,0.29296875,64,,3,0
-1,8.75,1.24,-1,5,3,0
68,8.75,0.29296875,67,,3,0
49,9.0625,0.92578125,56,,3,0
56,9.0625,0.92578125,56,,3,0
61,9.0625,0.92578125,61,,3,0
70,9.0625,0.290364583333334,64,,3,0
73,9.375,0.2890625,65,,3,0
66,9.6875,0.290364583333334,64,,3,0
-4,10,2.5,-1,0,4,0
-1,10,1.24,-1,5,4,0
51,10,1.55338541666667,61,,4,0
58,10,1.55338541666667,61,,4,0
63,10,1.57161458333333,66,,4,0
68,10,0.3125,69,,4,0
70,10.3125,0.291666666666666,64,,4,0
73,10.625,0.2890625,65,,4,0
75,10.9375,0.29296875,64,,4,0
-1,11.25,1.24,-1,5,4,0
68,11.25,0.29296875,67,,4,0
54,11.5625,0.92578125,56,,4,0
61,11.5625,0.92578125,61,,4,0
70,11.5625,0.290364583333334,64,,4,0
63,11.875,0.2890625,56,,4,0
66,12.1875,0.290364583333334,64,,4,0
-4,12.5,2.5,-1,0,5,0
-1,12.5,1.24,-1,5,5,0
35,12.5,1.55338541666667,61,,5,0
42,12.5,1.55338541666667,61,,5,0
47,12.5,1.57161458333333,66,,5,0
56,12.5,0.3125,69,,5,0
58,12.8125,0.291666666666666,64,,5,0
61,13.125,0.2890625,65,,5,0
54,13.4375,0.29296875,64,,5,0
-1,13.75,1.24,-1,5,5,0
56,13.75,0.29296875,67,,5,0
37,14.0625,0.92578125,56,,5,0
44,14.0625,0.92578125,56,,5,0
49,14.0625,0.92578125,61,,5,0
58,14.0625,0.290364583333334,64,,5,0
61,14.375,0.2890625,65,,5,0
54,14.6875,0.290364583333334,64,,5,0
-4,15,2.5,-1,0,6,0
-1,15,1.24,-1,5,6,0
39,15,1.55338541666667,61,,6,0
46,15,1.55338541666667,61,,6,0
51,15,1.57161458333333,66,,6,0
56,15,0.3125,69,,6,0
58,15.3125,0.291666666666666,64,,6,0
61,15.625,0.2890625,65,,6,0
54,15.9375,0.29296875,64,,6,0
-1,16.25,1.24,-1,5,6,0
56,16.25,0.29296875,67,,6,0
42,16.5625,0.92578125,56,,6,0
49,16.5625,0.92578125,61,,6,0
58,16.5625,0.290364583333332,64,,6,0
61,16.875,0.2890625,65,,6,0
54,17.1875,0.290364583333332,64,,6,0
-4,17.5,2.5,-1,0,7,0
-1,17.5,1.24,-1,5,7,0
35,17.5,1.55338541666667,61,,7,0
42,17.5,1.55338541666667,61,,7,0
47,17.5,1.57161458333333,66,,7,0
56,17.5,0.3125,69,,7,0
58,17.8125,0.291666666666668,64,,7,0
61,18.125,0.2890625,65,,7,0
54,18.4375,0.29296875,64,,7,0
-1,18.75,1.24,-1,5,7,0
56,18.75,0.29296875,67,,7,0
37,19.0625,0.92578125,56,,7,0
44,19.0625,0.92578125,56,,7,0
49,19.0625,0.92578125,61,,7,0
58,19.0625,0.290364583333332,64,,7,0
61,19.375,0.2890625,65,,7,0
54,19.6875,0.290364583333332,64,,7,0
-4,20,2.5,-1,0,8,0
-1,20,1.24,-1,5,8,0
39,20,1.55338541666667,61,,8,0
46,20,1.55338541666667,61,,8,0
51,20,1.57161458333333,66,,8,0
56,20,0.3125,69,,8,0
58,20.3125,0.291666666666668,64,,8,0
61,20.625,0.2890625,65,,8,0
54,20.9375,0.29296875,64,,8,0
-1,21.25,1.24,-1,5,8,0
56,21.25,0.29296875,67,,8,0
42,21.5625,0.92578125,56,,8,0
49,21.5625,0.625,61,,8,0
58,21.5625,0.290364583333332,64,,8,0
46,21.875,0.2890625,65,,8,0
49,22.1875,0.282552083333332,64,,8,0
-4,22.5,2.5,-1,0,9,0
-1,22.5,1.24,-1,5,9,0
35,22.5,0.3125,69,,9,0
51,22.5,0.640625,65,,9,0
42,22.8125,0.291666666666668,64,,9,0
47,23.125,0.618489583333332,65,,9,0
54,23.125,0.2890625,65,,9,0
56,23.4375,0.604166666666668,64,,9,0
-1,23.75,1.24,-1,5,9,0
37,23.75,0.29296875,67,,9,0
44,24.0625,0.290364583333332,64,,9,0
53,24.0625,0.290364583333332,64,,9,0
49,24.375,0.3125,65,,9,0
51,24.375,0.2890625,65,,9,0
49,24.6875,0.286458333333332,64,,9,0
-4,25,2.5,-1,0,10,0
-1,25,2.49,-1,5,10,0
39,25,0.3125,69,,10,0
46,25,0.3125,63,,10,0
46,25.3125,0.291666666666668,64,,10,0
49,25.3125,0.291666666666668,64,,10,0
51,25.625,0.911458333333332,65,,10,0
53,25.625,0.2890625,65,,10,0
54,25.9375,0.930989583333332,64,,10,0
46,26.5625,0.290364583333332,64,,10,0
51,26.875,0.6171875,65,,10,0
54,26.875,0.2890625,65,,10,0
53,27.1875,0.290364583333332,64,,10,0
-4,27.5,2.5,-1,0,11,0
-1,27.5,1.24,-1,5,11,0
35,27.5,0.3125,69,,11,0
51,27.5,0.640625,69,,11,0
42,27.8125,0.291666666666668,64,,11,0
47,28.125,0.618489583333332,65,,11,0
54,28.125,0.618489583333332,65,,11,0
-1,28.75,1.24,-1,5,11,0
37,28.75,0.29296875,67,,11,0
53,28.75,0.29296875,67,,11,0
44,29.0625,0.290364583333332,64,,11,0
49,29.0625,0.3125,61,,11,0
49,29.375,0.303385416666668,62,,11,0
49,29.6875,0.305989583333332,61,,11,0
-4,30,2.5,-1,0,12,0
-1,30,2.49,-1,5,12,0
39,30,0.3125,69,,12,0
46,30.3125,0.291666666666668,64,,12,0
